Linea;Línea Unificada;Canal de distribución;Anio;Mes;Fecha;Fac Impo Bruto;Costo Total Com;Fac Kilos;Comercial Kilos;Rendimiento;Precio
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;9/10/2017;522;0;10;0;522;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;10/10/2017;496;18832;10;735;-18336;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;12/10/2017;39282;0;735;0;39282;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;13/10/2017;0;1672;0;65;-1672;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;17/10/2017;2871;0;55;0;2871;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;18/10/2017;0;1200;0;45;-1200;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;19/10/2017;2471;0;45;0;2471;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;23/10/2017;0;4867;0;190;-4867;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;24/10/2017;549;0;10;0;549;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;25/10/2017;10152;0;190;0;10152;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;27/10/2017;0;247;0;10;-247;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;30/10/2017;496;5477;10;215;-4981;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;1/11/2017;0;2469;0;100;-2469;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;2/11/2017;11432;0;215;0;11432;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;6/11/2017;4958;117545;100;4985;-112587;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;7/11/2017;33213;0;670;0;33213;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;8/11/2017;214656;10743;4310;440;203913;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;9/11/2017;275;-111;15;-10;386;18
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;10/11/2017;0;1282;30;50;-1282;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;13/11/2017;0;9611;170;375;-9611;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;14/11/2017;0;-123;60;-5;123;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;15/11/2017;1868;0;85;0;1868;22
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;16/11/2017;0;-133;15;-5;133;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;17/11/2017;20045;390;390;15;19655;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;21/11/2017;1045;0;25;450;1045;42
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;22/11/2017;0;2569;0;100;-2569;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;23/11/2017;0;0;50;0;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;24/11/2017;5224;502;100;20;4722;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;27/11/2017;1029;3711;25;-305;-2682;41
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;29/11/2017;0;0;20;0;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;30/11/2017;7744;0;145;0;7744;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;1/12/2017;0;265;0;10;-265;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;4/12/2017;294;0;5;0;294;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;5/12/2017;294;371;5;15;-77;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;7/12/2017;811;0;15;0;811;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;11/12/2017;0;124;0;5;-124;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;12/12/2017;0;-234;10;-15;234;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;13/12/2017;0;61704;0;7410;-61704;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;14/12/2017;0;0;0;-4940;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;18/12/2017;0;5582;0;225;-5582;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;19/12/2017;0;124;0;5;-124;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;20/12/2017;1398;0;30;0;1398;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;21/12/2017;10808;668;200;25;10140;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;22/12/2017;138811;391;2470;15;138420;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;25/12/2017;0;618;0;25;-618;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;26/12/2017;2326;0;40;0;2326;58
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;27/12/2017;1351;3096;25;130;-1745;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;3/1/2018;0;43048;0;1830;-43048;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;4/1/2018;7042;0;130;0;7042;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;9/1/2018;98956;0;1830;0;98956;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;16/1/2018;0;149;0;5;-149;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;17/1/2018;270;1913;5;60;-1643;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;18/1/2018;3524;0;60;0;3524;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;19/1/2018;0;33835;0;1170;-33835;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;22/1/2018;0;308;0;10;-308;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;23/1/2018;64520;0;1180;0;64520;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;25/1/2018;0;28416;5;1000;-28416;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;26/1/2018;53970;13400;1000;457;40570;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;29/1/2018;0;28416;0;2000;-28416;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;30/1/2018;564;0;10;-1000;564;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;31/1/2018;0;0;10;0;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;1/2/2018;53970;0;1000;0;53970;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;3/2/2018;24308;0;450;0;24308;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;5/2/2018;0;5948;0;200;-5948;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;6/2/2018;10808;0;200;0;10808;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;7/2/2018;1969;1532;35;50;437;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;19/2/2018;0;319;0;10;-319;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;20/2/2018;587;2551;10;84;-1964;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;22/2/2018;1469;0;25;0;1469;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;23/2/2018;4095;55841;70;1925;-51746;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;28/2/2018;105395;0;1925;0;105395;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;5/3/2018;0;4782;0;150;-4782;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;6/3/2018;9707;148;154;5;9559;63
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;7/3/2018;2256;31307;40;1044;-29051;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;8/3/2018;54040;0;1000;0;54040;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;9/3/2018;0;0;5;0;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;13/3/2018;896;0;4;0;896;224
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;14/3/2018;0;42058;0;1435;-42058;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;16/3/2018;61995;741;1140;25;61254;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;19/3/2018;1104;0;20;0;1104;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;21/3/2018;17124;118;300;4;17006;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;22/3/2018;1351;0;25;0;1351;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;23/3/2018;0;1370;0;45;-1370;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;26/3/2018;1397;0;25;0;1397;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;27/3/2018;1405;181792;25;6225;-180387;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;28/3/2018;1351;0;25;0;1351;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;4/4/2018;0;2173;0;75;-2173;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;9/4/2018;126851;0;2305;3895;126851;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;10/4/2018;2699;13;50;0;2686;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;11/4/2018;0;1970;0;65;-1970;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;12/4/2018;1746;0;30;0;1746;58
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;13/4/2018;270;59986;5;2010;-59716;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;16/4/2018;153730;0;2800;0;153730;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;17/4/2018;1351;-308;25;-10;1659;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;18/4/2018;540;435;10;15;105;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;19/4/2018;1889;-298;35;0;2187;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;20/4/2018;0;-571;0;-30;571;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;23/4/2018;0;0;0;2695;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;25/4/2018;0;7915;0;255;-7915;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;26/4/2018;0;0;0;-2695;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;27/4/2018;306318;2251;5595;-3825;304067;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;30/4/2018;0;5145;0;175;-5145;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;2/5/2018;4112;0;70;0;4112;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;3/5/2018;8463;0;155;0;8463;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;4/5/2018;4050;-314;75;-10;4364;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;7/5/2018;0;37554;0;1200;-37554;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;9/5/2018;69948;0;1200;0;69948;58
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;14/5/2018;1142;171;20;5;971;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;15/5/2018;314;157;5;5;157;63
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;17/5/2018;0;62635;5;2000;-62635;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;18/5/2018;116580;941;2000;40;115639;58
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;21/5/2018;1755;0;30;-10;1755;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;23/5/2018;0;11624;0;350;-11624;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;28/5/2018;0;7240;0;230;-7240;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;29/5/2018;21486;0;350;0;21486;61
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;30/5/2018;13475;0;230;0;13475;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;31/5/2018;0;2199;0;85;-2199;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;1/6/2018;2945;0;50;0;2945;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;4/6/2018;1178;0;20;0;1178;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;6/6/2018;943;2;15;0;941;63
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;7/6/2018;0;45282;0;1360;-45282;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;11/6/2018;53618;0;830;0;53618;65
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;12/6/2018;1284;0;20;0;1284;64
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;15/6/2018;0;1372;0;40;-1372;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;19/6/2018;34964;29197;530;915;5767;66
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;21/6/2018;48150;0;750;0;48150;64
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;22/6/2018;48209;1719;735;50;46490;66
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;24/6/2018;0;3182;0;100;-3182;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;25/6/2018;0;348;0;10;-348;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;26/6/2018;3337;-1039;50;-30;4376;67
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;27/6/2018;7047;1220;110;35;5827;64
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;28/6/2018;2376;0;35;0;2376;68
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;29/6/2018;0;348;0;20;-348;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;3/7/2018;679;0;10;0;679;68
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;4/7/2018;660;0;10;0;660;66
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;5/7/2018;0;209295;0;6080;-209295;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;6/7/2018;210559;0;3040;0;210559;69
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;10/7/2018;0;181;0;5;-181;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;16/7/2018;0;2126;0;60;-2126;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;17/7/2018;2478;0;35;0;2478;71
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;18/7/2018;0;0;0;0;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;19/7/2018;215176;171;3105;5;215005;69
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;23/7/2018;0;16753;0;480;-16753;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;24/7/2018;33610;0;480;0;33610;70
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;25/7/2018;0;0;5;0;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;26/7/2018;0;1806;0;50;-1806;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;27/7/2018;3666;2459;50;70;1207;73
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;30/7/2018;0;30973;0;900;-30973;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;31/7/2018;3211;0;45;0;3211;71
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;1/8/2018;4978;0;70;0;4978;71
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;2/8/2018;59084;0;855;0;59084;69
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;7/8/2018;0;173;0;5;-173;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;10/8/2018;0;734;5;20;-734;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;15/8/2018;1540;72266;20;2070;-70726;77
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;16/8/2018;2288;0;30;0;2288;76
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;17/8/2018;0;346;0;10;-346;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;21/8/2018;763;0;10;0;763;76
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;22/8/2018;0;1724;0;50;-1724;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;27/8/2018;3706;0;50;0;3706;74
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;28/8/2018;0;20676;0;605;-20676;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;29/8/2018;198773;170;2645;5;198603;75
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Agosto;31/8/2018;0;44133;5;1280;-44133;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;3/9/2018;392;0;5;0;392;78
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;7/9/2018;88932;389;1200;10;88543;74
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;12/9/2018;0;136171;0;3670;-136171;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;13/9/2018;137073;0;1835;0;137073;75
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;14/9/2018;0;2512;0;65;-2512;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;15/9/2018;5613;0;75;0;5613;75
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;17/9/2018;140996;0;1885;0;140996;75
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;18/9/2018;1951;1304;25;35;647;78
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;19/9/2018;763;43472;10;1190;-42709;76
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;20/9/2018;90861;366;1225;10;90495;74
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;21/9/2018;0;764;10;20;-764;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;26/9/2018;0;62000;0;1645;-62000;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Septiembre;27/9/2018;1547;0;20;0;1547;77
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;1/10/2018;122822;0;1645;0;122822;75
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;4/10/2018;0;367;0;10;-367;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;5/10/2018;831;0;10;0;831;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;10/10/2018;0;79887;0;2120;-79887;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;16/10/2018;44718;1099;540;30;43619;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;17/10/2018;130056;1832;1610;50;128224;81
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;18/10/2018;4157;0;50;0;4157;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;19/10/2018;0;40774;0;1090;-40774;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;22/10/2018;4169;0;50;0;4169;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;23/10/2018;0;43975;0;1170;-43975;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;24/10/2018;84011;375;1040;10;83636;81
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;25/10/2018;831;0;10;0;831;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;26/10/2018;94808;12384;1170;330;82424;81
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;29/10/2018;27436;0;330;0;27436;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;30/10/2018;0;3783;0;110;-3783;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Octubre;31/10/2018;3341;0;40;0;3341;84
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;2/11/2018;5012;0;60;0;5012;84
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;6/11/2018;0;158888;0;7830;-158888;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;8/11/2018;291620;0;3595;0;291620;81
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;13/11/2018;0;0;0;-3915;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;16/11/2018;0;1456;0;35;-1456;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;21/11/2018;0;30186;0;710;-30186;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;22/11/2018;0;405;0;10;-405;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;23/11/2018;2926;2091;45;50;835;65
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;26/11/2018;4276;0;50;0;4276;86
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;27/11/2018;0;211;0;5;-211;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;28/11/2018;0;6074;0;155;-6074;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;29/11/2018;12471;1215;150;30;11256;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Noviembre;30/11/2018;0;3030;0;75;-3030;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;3/12/2018;2922;11136;35;275;-8214;83
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;4/12/2018;0;0;0;-10;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;6/12/2018;83190;0;985;0;83190;84
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;11/12/2018;0;62656;0;1520;-62656;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;12/12/2018;0;0;0;-5;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;14/12/2018;0;2073;0;50;-2073;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;17/12/2018;4436;608;50;15;3828;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;18/12/2018;1359;0;15;0;1359;91
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;19/12/2018;0;0;0;-320;0;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;21/12/2018;0;2720;0;110;-2720;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;26/12/2018;7516;0;90;0;7516;84
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;27/12/2018;135063;0;1520;375;135063;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Diciembre;28/12/2018;0;-404;0;-10;404;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;2/1/2019;4661;123853;50;3040;-119192;93
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;3/1/2019;0;2063;0;50;-2063;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;8/1/2019;44651;30227;490;730;14424;91
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;9/1/2019;15872;-207;175;-5;16079;91
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;11/1/2019;0;7229;0;175;-7229;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;14/1/2019;13336;0;150;0;13336;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;15/1/2019;17996;0;200;0;17996;90
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;16/1/2019;301504;-2063;3400;-50;303567;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;17/1/2019;0;-825;0;-20;825;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;22/1/2019;0;85737;0;2075;-85737;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;23/1/2019;197597;85847;2210;2025;111750;89
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;25/1/2019;0;1114;0;25;-1114;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2019;Enero;28/1/2019;126921;61875;1425;1500;65046;89
